match_id,inning,batting_team,bowling_team,over,runs,wickets,winner
179,1,Deccan Chargers,Chennai Super Kings,12,11,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,13,7,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,14,9,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,15,12,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,16,12,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,17,10,0,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,18,11,1,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,19,8,1,Deccan Chargers
179,1,Deccan Chargers,Chennai Super Kings,20,22,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,1,4,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,2,8,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,3,10,2,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,4,9,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,5,0,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,6,3,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,7,16,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,8,4,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,9,5,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,10,11,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,11,8,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,12,4,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,13,7,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,14,10,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,15,9,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,16,10,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,17,11,0,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,18,8,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,19,9,1,Deccan Chargers
179,2,Chennai Super Kings,Deccan Chargers,20,13,0,Deccan Chargers
180,1,Rajasthan Royals,Delhi Daredevils,1,14,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,2,1,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,3,10,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,4,6,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,5,14,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,6,2,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,7,2,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,8,1,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,9,4,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,10,3,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,11,7,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,12,9,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,13,6,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,14,5,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,15,7,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,16,17,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,17,6,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,18,7,1,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,19,7,0,Delhi Capitals
180,1,Rajasthan Royals,Delhi Daredevils,20,13,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,1,12,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,2,12,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,3,16,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,4,3,2,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,5,4,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,6,13,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,7,18,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,8,4,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,9,8,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,10,9,1,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,11,7,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,12,7,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,13,2,1,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,14,11,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,15,5,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,16,1,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,17,8,0,Delhi Capitals
180,2,Delhi Daredevils,Rajasthan Royals,18,2,0,Delhi Capitals
180,2,,,19,0,0,Delhi Capitals
180,2,,,20,0,0,Delhi Capitals
181,1,Kings XI Punjab,Royal Challengers Bangalore,1,1,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,2,9,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,3,8,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,4,8,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,5,9,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,6,15,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,7,5,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,8,5,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,9,13,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,10,14,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,11,9,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,12,8,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,13,15,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,14,10,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,15,4,1,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,16,9,1,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,17,14,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,18,16,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,19,12,0,Royal Challengers Bangalore
181,1,Kings XI Punjab,Royal Challengers Bangalore,20,19,1,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,1,5,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,2,5,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,3,10,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,4,12,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,5,11,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,6,18,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,7,6,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,8,7,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,9,4,1,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,10,11,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,11,11,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,12,14,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,13,25,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,14,4,1,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,15,6,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,16,10,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,17,11,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,18,23,0,Royal Challengers Bangalore
181,2,Royal Challengers Bangalore,Kings XI Punjab,19,11,0,Royal Challengers Bangalore
181,2,,,20,0,0,Royal Challengers Bangalore
182,1,Chennai Super Kings,Kolkata Knight Riders,1,1,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,2,9,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,3,6,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,4,2,1,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,5,4,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,6,9,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,7,10,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,8,7,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,9,7,1,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,10,4,1,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,11,5,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,12,4,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,13,9,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,14,4,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,15,15,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,16,7,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,17,12,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,18,16,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,19,17,0,Chennai Super Kings
182,1,Chennai Super Kings,Kolkata Knight Riders,20,16,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,1,0,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,2,10,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,3,7,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,4,12,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,5,5,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,6,11,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,7,4,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,8,5,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,9,7,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,10,6,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,11,4,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,12,7,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,13,4,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,14,2,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,15,6,1,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,16,7,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,17,3,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,18,3,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,19,6,0,Chennai Super Kings
182,2,Kolkata Knight Riders,Chennai Super Kings,20,0,1,Chennai Super Kings
183,1,Mumbai Indians,Delhi Daredevils,1,12,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,2,10,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,3,7,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,4,17,1,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,5,10,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,6,11,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,7,13,1,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,8,8,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,9,10,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,10,14,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,11,10,1,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,12,3,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,13,11,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,14,15,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,15,14,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,16,9,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,17,13,0,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,18,11,1,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,19,8,1,Mumbai Indians
183,1,Mumbai Indians,Delhi Daredevils,20,12,2,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,1,13,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,2,12,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,3,8,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,4,10,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,5,6,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,6,7,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,7,6,2,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,8,13,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,9,5,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,10,4,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,11,18,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,12,10,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,13,3,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,14,2,1,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,15,2,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,16,1,0,Mumbai Indians
183,2,Delhi Daredevils,Mumbai Indians,17,0,1,Mumbai Indians
183,2,,,18,0,0,Mumbai Indians
183,2,,,19,0,0,Mumbai Indians
183,2,,,20,0,0,Mumbai Indians
184,1,Rajasthan Royals,Royal Challengers Bangalore,1,7,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,2,7,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,3,3,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,4,3,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,5,7,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,6,4,1,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,7,2,1,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,8,6,1,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,9,4,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,10,2,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,11,4,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,12,13,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,13,6,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,14,7,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,15,3,1,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,16,2,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,17,5,3,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,18,3,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,19,3,0,Royal Challengers Bangalore
184,1,Rajasthan Royals,Royal Challengers Bangalore,20,1,3,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,1,12,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,2,20,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,3,3,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,4,9,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,5,8,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,6,7,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,7,3,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,8,5,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,9,18,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,10,5,0,Royal Challengers Bangalore
184,2,Royal Challengers Bangalore,Rajasthan Royals,11,3,0,Royal Challengers Bangalore
184,2,,,12,0,0,Royal Challengers Bangalore
184,2,,,13,0,0,Royal Challengers Bangalore
184,2,,,14,0,0,Royal Challengers Bangalore
184,2,,,15,0,0,Royal Challengers Bangalore
184,2,,,16,0,0,Royal Challengers Bangalore
184,2,,,17,0,0,Royal Challengers Bangalore
184,2,,,18,0,0,Royal Challengers Bangalore
184,2,,,19,0,0,Royal Challengers Bangalore
184,2,,,20,0,0,Royal Challengers Bangalore
185,1,Delhi Daredevils,Chennai Super Kings,1,9,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,2,10,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,3,9,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,4,8,1,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,5,14,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,6,2,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,7,15,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,8,12,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,9,5,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,10,5,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,11,12,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,12,4,2,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,13,10,1,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,14,12,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,15,12,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,16,5,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,17,6,1,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,18,9,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,19,14,0,Chennai Super Kings
185,1,Delhi Daredevils,Chennai Super Kings,20,12,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,1,4,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,2,17,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,3,2,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,4,9,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,5,18,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,6,6,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,7,8,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,8,21,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,9,4,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,10,13,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,11,17,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,12,10,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,13,10,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,14,4,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,15,10,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,16,3,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,17,11,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,18,3,1,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,19,14,0,Chennai Super Kings
185,2,Chennai Super Kings,Delhi Daredevils,20,6,0,Chennai Super Kings
186,1,Deccan Chargers,Kings XI Punjab,1,4,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,2,24,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,3,15,1,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,4,3,1,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,5,7,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,6,3,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,7,9,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,8,12,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,9,7,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,10,16,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,11,3,2,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,12,10,1,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,13,2,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,14,4,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,15,6,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,16,9,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,17,10,1,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,18,13,0,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,19,5,1,Deccan Chargers
186,1,Deccan Chargers,Kings XI Punjab,20,8,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,1,9,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,2,1,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,3,1,2,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,4,7,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,5,4,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,6,5,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,7,12,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,8,9,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,9,3,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,10,6,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,11,7,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,12,4,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,13,3,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,14,13,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,15,14,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,16,6,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,17,21,1,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,18,13,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,19,14,0,Deccan Chargers
186,2,Kings XI Punjab,Deccan Chargers,20,12,1,Deccan Chargers
187,1,Rajasthan Royals,Kolkata Knight Riders,1,6,1,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,2,8,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,3,13,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,4,9,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,5,6,1,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,6,14,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,7,3,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,8,8,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,9,13,1,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,10,12,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,11,3,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,12,8,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,13,2,1,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,14,12,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,15,7,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,16,11,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,17,7,0,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,18,3,2,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,19,6,1,Rajasthan Royals
187,1,Rajasthan Royals,Kolkata Knight Riders,20,17,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,1,5,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,2,6,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,3,7,1,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,4,9,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,5,10,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,6,1,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,7,5,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,8,7,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,9,9,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,10,6,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,11,7,1,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,12,7,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,13,8,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,14,8,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,15,4,1,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,16,10,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,17,8,0,Rajasthan Royals
187,2,Kolkata Knight Riders,Rajasthan Royals,18,10,0,Rajasthan Royals
